instrument,date,openMid,closeMid,highMid,lowMid,volume
GBP_USD,06/28/2011,1.596925,1.59888,1.60444,1.5912,24491
GBP_USD,06/29/2011,1.59884,1.61064,1.61186,1.59706,26703
GBP_USD,06/30/2011,1.6106,1.604115,1.61129,1.59737,23129
GBP_USD,07/01/2011,1.604085,1.60759,1.6096,1.59886,20215
GBP_USD,07/02/2011,1.60759,1.60729,1.60759,1.60729,12
GBP_USD,07/03/2011,1.60729,1.60839,1.60839,1.60534,2607
GBP_USD,07/04/2011,1.60835,1.60499,1.61398,1.60329,14063
GBP_USD,07/05/2011,1.60504,1.60873,1.61284,1.59914,21084
GBP_USD,07/06/2011,1.60869,1.60001,1.60913,1.59478,20642
GBP_USD,07/07/2011,1.59997,1.59533,1.60182,1.59388,20476
GBP_USD,07/08/2011,1.59528,1.60576,1.60784,1.59318,21327
GBP_USD,07/09/2011,1.60576,1.60546,1.60576,1.60546,13
GBP_USD,07/10/2011,1.60546,1.60092,1.60546,1.6008,5031
GBP_USD,07/11/2011,1.60088,1.587035,1.60126,1.5867,25220
GBP_USD,07/12/2011,1.587065,1.59363,1.5958,1.57812,37419
GBP_USD,07/13/2011,1.59367,1.614085,1.61945,1.59065,32782
GBP_USD,07/14/2011,1.614115,1.615185,1.61764,1.6095,29499
GBP_USD,07/15/2011,1.615225,1.61364,1.61658,1.60764,21800
GBP_USD,07/16/2011,1.61364,1.61364,1.61364,1.61364,12
GBP_USD,07/17/2011,1.61364,1.609775,1.61513,1.6067,7262
GBP_USD,07/18/2011,1.609735,1.607955,1.61284,1.60053,22730
GBP_USD,07/19/2011,1.607915,1.61244,1.6178,1.60558,23244
GBP_USD,07/20/2011,1.6124,1.61569,1.61742,1.60688,21219
GBP_USD,07/21/2011,1.61565,1.63025,1.63418,1.6121,26302
GBP_USD,07/22/2011,1.63029,1.62998,1.63273,1.62648,17255
GBP_USD,07/23/2011,1.62998,1.62998,1.62998,1.62998,5
GBP_USD,07/24/2011,1.62998,1.63004,1.63447,1.62879,4048
GBP_USD,07/25/2011,1.63001,1.633845,1.63455,1.62621,19550
GBP_USD,07/26/2011,1.633885,1.642955,1.64392,1.63289,21930
GBP_USD,07/27/2011,1.642995,1.63377,1.6436,1.63128,21479
GBP_USD,07/28/2011,1.63373,1.63497,1.63833,1.62947,19925
GBP_USD,07/29/2011,1.63493,1.64261,1.64706,1.62614,22191
GBP_USD,07/30/2011,1.64261,1.64261,1.64261,1.64261,12
GBP_USD,07/31/2011,1.64261,1.64479,1.64754,1.63886,5893
GBP_USD,08/01/2011,1.64475,1.6304,1.64661,1.62378,29689
GBP_USD,08/02/2011,1.63036,1.62805,1.63288,1.62249,26345
GBP_USD,08/03/2011,1.62808,1.638595,1.64406,1.62648,30012
GBP_USD,08/04/2011,1.638635,1.625625,1.63965,1.62293,35103
GBP_USD,08/05/2011,1.625655,1.63891,1.63973,1.62466,36067
GBP_USD,08/06/2011,1.6389,1.63891,1.63891,1.6389,13
GBP_USD,08/07/2011,1.63891,1.639395,1.64784,1.63878,12586
GBP_USD,08/08/2011,1.639355,1.63203,1.64728,1.6268,46404
GBP_USD,08/09/2011,1.632,1.628695,1.6411,1.61758,54833
GBP_USD,08/10/2011,1.628655,1.61775,1.62874,1.61117,41124
GBP_USD,08/11/2011,1.61771,1.62043,1.62434,1.61183,37424
GBP_USD,08/12/2011,1.62039,1.62777,1.63124,1.6167,23683
GBP_USD,08/13/2011,1.62777,1.62777,1.62777,1.62777,12
GBP_USD,08/14/2011,1.62777,1.628045,1.63048,1.62688,3305
GBP_USD,08/15/2011,1.628085,1.63675,1.64094,1.6256,18199
GBP_USD,08/16/2011,1.63679,1.642465,1.64763,1.63232,21163
GBP_USD,08/17/2011,1.642425,1.65221,1.65919,1.63488,23094
GBP_USD,08/18/2011,1.65225,1.648685,1.65555,1.64209,27439
GBP_USD,08/19/2011,1.648715,1.6462,1.66181,1.64448,25366
GBP_USD,08/20/2011,1.6462,1.6462,1.6462,1.6462,12
GBP_USD,08/21/2011,1.6462,1.64793,1.65106,1.6462,4189
GBP_USD,08/22/2011,1.64797,1.64813,1.65213,1.64361,17654
GBP_USD,08/23/2011,1.64817,1.649625,1.65727,1.64703,22389
GBP_USD,08/24/2011,1.649585,1.637225,1.6534,1.63524,20049
GBP_USD,08/25/2011,1.637185,1.63091,1.63974,1.62608,20376
GBP_USD,08/26/2011,1.63087,1.63681,1.6379,1.62084,21821
GBP_USD,08/27/2011,1.63681,1.63681,1.63681,1.63681,12
GBP_USD,08/28/2011,1.63681,1.63655,1.63832,1.63248,2804
GBP_USD,08/29/2011,1.63659,1.640665,1.64547,1.63659,13576
GBP_USD,08/30/2011,1.640705,1.63154,1.64194,1.62557,19543
GBP_USD,08/31/2011,1.6315,1.623105,1.63343,1.62244,18935
GBP_USD,09/01/2011,1.623145,1.618465,1.62526,1.61324,20388
GBP_USD,09/02/2011,1.618425,1.6216,1.6254,1.6172,19224
GBP_USD,09/03/2011,1.6216,1.6216,1.6216,1.6216,12
GBP_USD,09/04/2011,1.6216,1.618325,1.62176,1.61368,5073
GBP_USD,09/05/2011,1.618365,1.609185,1.61858,1.6062,20684
GBP_USD,09/06/2011,1.609145,1.599295,1.62075,1.59216,34708
GBP_USD,09/07/2011,1.599255,1.595855,1.60399,1.59194,23362
GBP_USD,09/08/2011,1.595895,1.598225,1.60832,1.59138,26920
GBP_USD,09/09/2011,1.598185,1.58825,1.59883,1.58446,29235
GBP_USD,09/10/2011,1.58825,1.58845,1.58845,1.58825,12
GBP_USD,09/11/2011,1.58845,1.5848,1.58859,1.58252,6214
GBP_USD,09/12/2011,1.58476,1.58641,1.58858,1.57736,31352
GBP_USD,09/13/2011,1.58645,1.575635,1.5868,1.57532,31988
GBP_USD,09/14/2011,1.575595,1.576805,1.5815,1.57072,30153
GBP_USD,09/15/2011,1.576765,1.580525,1.58686,1.5736,25793
GBP_USD,09/16/2011,1.580485,1.57909,1.58416,1.57458,18298
GBP_USD,09/17/2011,1.57909,1.57909,1.57909,1.57909,12
GBP_USD,09/18/2011,1.57909,1.569945,1.57909,1.5685,8170
GBP_USD,09/19/2011,1.569905,1.566995,1.57558,1.56334,25914
GBP_USD,09/20/2011,1.567035,1.57335,1.57474,1.56622,25016
GBP_USD,09/21/2011,1.57339,1.546185,1.57388,1.54484,36356
GBP_USD,09/22/2011,1.546225,1.540305,1.55016,1.53282,43325
GBP_USD,09/23/2011,1.540265,1.54544,1.54915,1.53748,32325
GBP_USD,09/24/2011,1.54544,1.54544,1.54544,1.54544,13
GBP_USD,09/25/2011,1.54544,1.54537,1.55171,1.54357,6306
GBP_USD,09/26/2011,1.54541,1.557185,1.55942,1.5433,38276
GBP_USD,09/27/2011,1.557155,1.56228,1.57053,1.55266,31866
GBP_USD,09/28/2011,1.56232,1.562275,1.56771,1.55434,29734
GBP_USD,09/29/2011,1.562315,1.55862,1.57155,1.55812,32797
GBP_USD,09/30/2011,1.55858,1.55838,1.56658,1.55331,27208
GBP_USD,10/01/2011,1.55838,1.55838,1.55838,1.55838,12
GBP_USD,10/02/2011,1.55838,1.552705,1.56014,1.55256,4855
GBP_USD,10/03/2011,1.552745,1.5435,1.55872,1.54214,36553
GBP_USD,10/04/2011,1.54347,1.54285,1.54954,1.5341,36400
GBP_USD,10/05/2011,1.54289,1.5428,1.54928,1.53948,33593
GBP_USD,10/06/2011,1.54284,1.54703,1.5502,1.52716,43527
GBP_USD,10/07/2011,1.54699,1.5558,1.56462,1.54325,32065
GBP_USD,10/08/2011,1.5558,1.5558,1.5558,1.5558,12
GBP_USD,10/09/2011,1.5558,1.56083,1.56131,1.55248,6584
GBP_USD,10/10/2011,1.56087,1.56239,1.56892,1.55838,24124
GBP_USD,10/11/2011,1.56235,1.556655,1.5664,1.55433,26653
GBP_USD,10/12/2011,1.556685,1.57461,1.5798,1.55628,31976
GBP_USD,10/13/2011,1.57457,1.57407,1.57846,1.56662,29026
GBP_USD,10/14/2011,1.57403,1.58205,1.58524,1.57393,20401
GBP_USD,10/15/2011,1.58205,1.58205,1.58205,1.58205,12
GBP_USD,10/16/2011,1.58205,1.579375,1.58385,1.57908,3874
GBP_USD,10/17/2011,1.579415,1.58168,1.58482,1.57314,23324
GBP_USD,10/18/2011,1.58171,1.57405,1.58215,1.56321,33258
GBP_USD,10/19/2011,1.57402,1.57428,1.58476,1.57117,29061
GBP_USD,10/20/2011,1.57425,1.579765,1.58248,1.56818,35898
GBP_USD,10/21/2011,1.579805,1.59513,1.59735,1.57542,23298
GBP_USD,10/22/2011,1.59513,1.59513,1.59513,1.59513,12
GBP_USD,10/23/2011,1.59513,1.59654,1.59654,1.59151,4472
GBP_USD,10/24/2011,1.59658,1.59934,1.60082,1.59006,23688
GBP_USD,10/25/2011,1.5993,1.60281,1.60392,1.59571,28004
GBP_USD,10/26/2011,1.60285,1.600815,1.6042,1.58912,32765
GBP_USD,10/27/2011,1.600855,1.60814,1.61414,1.59787,29992
GBP_USD,10/28/2011,1.6081,1.61287,1.61523,1.60716,21457
GBP_USD,10/29/2011,1.61287,1.61287,1.61287,1.61287,12
GBP_USD,10/30/2011,1.61287,1.597105,1.61385,1.59692,8283
GBP_USD,10/31/2011,1.597065,1.60759,1.61661,1.59656,35969
GBP_USD,11/01/2011,1.60756,1.597565,1.60763,1.58906,41094
GBP_USD,11/02/2011,1.597605,1.591095,1.60476,1.58768,35582
GBP_USD,11/03/2011,1.591055,1.60134,1.60617,1.58796,37791
GBP_USD,11/04/2011,1.60137,1.60331,1.60636,1.59462,24542
GBP_USD,11/05/2011,1.60331,1.60331,1.60331,1.60331,2
GBP_USD,11/06/2011,1.60235,1.60254,1.60771,1.60066,4838
GBP_USD,11/07/2011,1.60257,1.604175,1.60789,1.598,25440
GBP_USD,11/08/2011,1.604215,1.60868,1.61304,1.6036,23630
GBP_USD,11/09/2011,1.60872,1.59269,1.6116,1.59014,32001
GBP_USD,11/10/2011,1.59266,1.592845,1.59852,1.58693,31363
GBP_USD,11/11/2011,1.592815,1.60661,1.60932,1.5896,19853
GBP_USD,11/13/2011,1.60569,1.60602,1.60941,1.6053,4665
GBP_USD,11/14/2011,1.60606,1.587835,1.60756,1.58724,24485
GBP_USD,11/15/2011,1.587875,1.577335,1.5932,1.57578,28994
GBP_USD,11/16/2011,1.577305,1.57383,1.5816,1.56916,30331
GBP_USD,11/17/2011,1.57379,1.57699,1.58128,1.57192,31788
GBP_USD,11/18/2011,1.57695,1.58052,1.58886,1.57464,21554
GBP_USD,11/20/2011,1.5801,1.574815,1.58031,1.57344,4070
GBP_USD,11/21/2011,1.574845,1.56251,1.57668,1.56129,23747
GBP_USD,11/22/2011,1.56247,1.56157,1.56917,1.55829,23133
GBP_USD,11/23/2011,1.56153,1.55461,1.56343,1.54949,24731
GBP_USD,11/24/2011,1.55457,1.54543,1.55658,1.54523,17164
GBP_USD,11/25/2011,1.54547,1.54395,1.55184,1.54236,17177
GBP_USD,11/27/2011,1.54409,1.54972,1.55254,1.54409,6334
GBP_USD,11/28/2011,1.54976,1.55096,1.5595,1.54591,20283
GBP_USD,11/29/2011,1.55099,1.55961,1.56563,1.54958,26380
GBP_USD,11/30/2011,1.55965,1.5703,1.57797,1.55264,33736
GBP_USD,12/01/2011,1.57034,1.56757,1.5756,1.56374,21683
GBP_USD,12/02/2011,1.56761,1.55959,1.57267,1.55772,18553
GBP_USD,12/04/2011,1.55988,1.56021,1.56358,1.55842,2979
GBP_USD,12/05/2011,1.56025,1.56229,1.57174,1.5588,19486
GBP_USD,12/06/2011,1.56225,1.56133,1.56643,1.55618,20653
GBP_USD,12/07/2011,1.56136,1.57139,1.57244,1.5595,19209
GBP_USD,12/08/2011,1.57143,1.561845,1.577,1.56068,24795
GBP_USD,12/09/2011,1.561805,1.56707,1.57349,1.55848,18394
GBP_USD,12/11/2011,1.56667,1.56282,1.56672,1.56272,2603
GBP_USD,12/12/2011,1.56286,1.561475,1.56578,1.55376,20660
GBP_USD,12/13/2011,1.561515,1.54832,1.56294,1.54516,24642
GBP_USD,12/14/2011,1.54836,1.544845,1.55316,1.54089,22568
GBP_USD,12/15/2011,1.544805,1.55277,1.55433,1.54342,21972
GBP_USD,12/16/2011,1.55273,1.55447,1.55573,1.54839,14633
GBP_USD,12/18/2011,1.55431,1.54838,1.55456,1.54658,2931
GBP_USD,12/19/2011,1.54835,1.5515,1.55452,1.54703,16114
GBP_USD,12/20/2011,1.55153,1.56696,1.57008,1.55083,18165
GBP_USD,12/21/2011,1.56701,1.56632,1.57741,1.5648,19552
GBP_USD,12/22/2011,1.56636,1.56843,1.57286,1.56492,17744
GBP_USD,12/23/2011,1.56839,1.55869,1.57078,1.55828,10426
GBP_USD,12/25/2011,1.559,1.561595,1.56286,1.5585,638
GBP_USD,12/26/2011,1.561685,1.56191,1.56483,1.55966,5646
GBP_USD,12/27/2011,1.56187,1.56579,1.57009,1.56179,8189
GBP_USD,12/28/2011,1.56583,1.54516,1.56923,1.54284,16246
GBP_USD,12/29/2011,1.5452,1.541345,1.54758,1.53621,15509
GBP_USD,12/30/2011,1.541385,1.55413,1.5572,1.54045,14262
GBP_USD,01/01/2012,1.55281,1.55128,1.55358,1.54924,1369
GBP_USD,01/02/2012,1.55142,1.553875,1.55452,1.54693,6452
GBP_USD,01/03/2012,1.553915,1.56427,1.56696,1.55392,18333
GBP_USD,01/04/2012,1.56431,1.56046,1.5669,1.55795,16277
GBP_USD,01/05/2012,1.56049,1.54944,1.56292,1.54676,20708
GBP_USD,01/06/2012,1.54941,1.54264,1.55256,1.53763,16054
GBP_USD,01/08/2012,1.54201,1.541985,1.54306,1.5382,3066
GBP_USD,01/09/2012,1.541945,1.547745,1.54788,1.54194,14748
GBP_USD,01/10/2012,1.547775,1.545745,1.55006,1.54468,15611
GBP_USD,01/11/2012,1.545705,1.531595,1.54878,1.53095,19442
GBP_USD,01/12/2012,1.531635,1.534655,1.53678,1.52798,19078
GBP_USD,01/13/2012,1.534695,1.53178,1.54089,1.52335,20963
GBP_USD,01/15/2012,1.53178,1.530645,1.53179,1.52738,2835
GBP_USD,01/16/2012,1.530685,1.536835,1.53708,1.52824,13808
GBP_USD,01/17/2012,1.536795,1.535345,1.54042,1.53213,17123
GBP_USD,01/18/2012,1.535385,1.543105,1.54462,1.53278,21125
GBP_USD,01/19/2012,1.543145,1.548665,1.54962,1.54158,19853
GBP_USD,01/20/2012,1.548705,1.55754,1.5578,1.5451,14749
GBP_USD,01/22/2012,1.5567,1.555395,1.5567,1.55201,3895
GBP_USD,01/23/2012,1.555355,1.554585,1.56024,1.5517,18164
GBP_USD,01/24/2012,1.554625,1.560985,1.56282,1.55333,18199
GBP_USD,01/25/2012,1.560955,1.565765,1.56787,1.55341,21308
GBP_USD,01/26/2012,1.565795,1.567515,1.57352,1.56538,18377
GBP_USD,01/27/2012,1.567555,1.5728,1.57403,1.5642,17022
GBP_USD,01/29/2012,1.5728,1.571135,1.57392,1.57088,2087
GBP_USD,01/30/2012,1.571095,1.573735,1.57428,1.56546,15454
GBP_USD,01/31/2012,1.573775,1.575475,1.57966,1.57262,18174
GBP_USD,02/01/2012,1.575435,1.584395,1.5883,1.57068,19716
GBP_USD,02/02/2012,1.584345,1.581215,1.58592,1.57862,17617
GBP_USD,02/03/2012,1.581175,1.58142,1.58606,1.57506,16885
GBP_USD,02/05/2012,1.58102,1.577345,1.58255,1.57695,3606
GBP_USD,02/06/2012,1.577305,1.580405,1.58414,1.57304,15728
GBP_USD,02/07/2012,1.580375,1.589535,1.59052,1.57888,17797
GBP_USD,02/08/2012,1.589495,1.582475,1.59284,1.5793,18028
GBP_USD,02/09/2012,1.582505,1.579555,1.58856,1.57946,18064
GBP_USD,02/10/2012,1.579525,1.57552,1.58494,1.57308,12900
GBP_USD,02/11/2012,1.57552,1.57552,1.57552,1.57552,1
GBP_USD,02/12/2012,1.57552,1.579115,1.5799,1.5752,3457
GBP_USD,02/13/2012,1.579155,1.570425,1.58274,1.57024,15686
GBP_USD,02/14/2012,1.570385,1.572065,1.57704,1.5645,20197
GBP_USD,02/15/2012,1.572105,1.567015,1.57364,1.56634,20584
GBP_USD,02/16/2012,1.566985,1.580575,1.58178,1.56556,19532
GBP_USD,02/17/2012,1.580615,1.58276,1.58612,1.57898,13673
GBP_USD,02/19/2012,1.58306,1.587485,1.58794,1.58291,3220
GBP_USD,02/20/2012,1.587525,1.584985,1.58804,1.58088,12502
GBP_USD,02/21/2012,1.585015,1.578275,1.5865,1.57638,17027
GBP_USD,02/22/2012,1.578235,1.567075,1.5814,1.5649,16598
GBP_USD,02/23/2012,1.567115,1.574445,1.57536,1.56692,15910
GBP_USD,02/24/2012,1.574485,1.58724,1.58989,1.57216,13491
GBP_USD,02/25/2012,1.58724,1.58724,1.58724,1.58724,1
GBP_USD,02/26/2012,1.58724,1.586845,1.59023,1.58627,2385
GBP_USD,02/27/2012,1.586815,1.584235,1.58752,1.58106,13848
GBP_USD,02/28/2012,1.584275,1.593405,1.5938,1.57998,15937
GBP_USD,02/29/2012,1.593365,1.592845,1.59924,1.59054,20996
GBP_USD,03/01/2012,1.592885,1.594605,1.59752,1.5897,15472
GBP_USD,03/02/2012,1.594575,1.58352,1.59488,1.58236,14401
GBP_USD,03/04/2012,1.58339,1.582205,1.58453,1.58104,2102
GBP_USD,03/05/2012,1.582235,1.585365,1.58824,1.57862,13763
GBP_USD,03/06/2012,1.585405,1.572615,1.58614,1.56968,15051
GBP_USD,03/07/2012,1.572575,1.575425,1.57592,1.56981,13483
GBP_USD,03/08/2012,1.575455,1.582315,1.58336,1.57504,15156
GBP_USD,03/09/2012,1.582355,1.56751,1.58282,1.56626,14128
GBP_USD,03/11/2012,1.56751,1.567255,1.56785,1.5658,1570
GBP_USD,03/12/2012,1.567295,1.565905,1.56956,1.56028,13605
GBP_USD,03/13/2012,1.565945,1.569335,1.5748,1.56212,15754
GBP_USD,03/14/2012,1.569295,1.565125,1.57438,1.56374,15169
GBP_USD,03/15/2012,1.565085,1.572125,1.57366,1.56344,13848
GBP_USD,03/16/2012,1.572165,1.58443,1.58614,1.56988,12194
GBP_USD,03/18/2012,1.5849,1.583765,1.58541,1.5821,1425
GBP_USD,03/19/2012,1.583795,1.587095,1.59138,1.58216,11460
GBP_USD,03/20/2012,1.587135,1.588205,1.58954,1.5831,13008
GBP_USD,03/21/2012,1.588165,1.586605,1.59234,1.58176,17483
GBP_USD,03/22/2012,1.586575,1.58225,1.58926,1.5773,14931
GBP_USD,03/23/2012,1.58222,1.58695,1.59088,1.58063,13198
GBP_USD,03/25/2012,1.58701,1.586755,1.58838,1.5861,1438
GBP_USD,03/26/2012,1.586795,1.596205,1.59736,1.58016,14141
GBP_USD,03/27/2012,1.596165,1.595965,1.60012,1.59428,13400
GBP_USD,03/28/2012,1.595995,1.590705,1.59642,1.58423,18277
GBP_USD,03/29/2012,1.590665,1.597325,1.5987,1.58608,17323
GBP_USD,03/30/2012,1.597365,1.60142,1.60372,1.59658,15808
GBP_USD,04/01/2012,1.60125,1.598305,1.60286,1.59806,2445
GBP_USD,04/02/2012,1.598335,1.604305,1.6063,1.59794,13938
GBP_USD,04/03/2012,1.604335,1.588715,1.60442,1.5874,16385
GBP_USD,04/04/2012,1.588675,1.589935,1.59096,1.58332,15279
GBP_USD,04/05/2012,1.589975,1.58559,1.59084,1.58056,13176
GBP_USD,04/06/2012,1.58563,1.58722,1.58922,1.58463,5690
GBP_USD,04/08/2012,1.58734,1.586165,1.58941,1.58366,1723
GBP_USD,04/09/2012,1.586135,1.592875,1.59302,1.58498,6386
GBP_USD,04/10/2012,1.592835,1.58768,1.59284,1.58092,15311
GBP_USD,04/11/2012,1.58772,1.592885,1.59382,1.5875,15665
GBP_USD,04/12/2012,1.592845,1.593885,1.59854,1.59144,14271
GBP_USD,04/13/2012,1.593845,1.58478,1.59664,1.58416,12709
GBP_USD,04/15/2012,1.58544,1.582545,1.58648,1.5822,2360
GBP_USD,04/16/2012,1.582505,1.588705,1.59113,1.58196,15350
GBP_USD,04/17/2012,1.588745,1.593065,1.59704,1.58628,13615
GBP_USD,04/18/2012,1.593025,1.602815,1.60426,1.58954,16823
GBP_USD,04/19/2012,1.602775,1.605485,1.6078,1.60098,18592
GBP_USD,04/20/2012,1.605455,1.61226,1.61491,1.6053,13244
GBP_USD,04/21/2012,1.61226,1.61281,1.61281,1.61226,3
GBP_USD,04/22/2012,1.61246,1.612265,1.61337,1.6107,1868
GBP_USD,04/23/2012,1.612235,1.611995,1.61344,1.60768,12852
GBP_USD,04/24/2012,1.611965,1.613965,1.61642,1.61192,11279
GBP_USD,04/25/2012,1.614005,1.616785,1.61823,1.60818,15159
GBP_USD,04/26/2012,1.616745,1.617895,1.6207,1.6166,12834
GBP_USD,04/27/2012,1.617855,1.62643,1.62804,1.6154,12421
GBP_USD,04/29/2012,1.62655,1.628505,1.62862,1.62511,1420
GBP_USD,04/30/2012,1.628535,1.622775,1.63016,1.62218,10435
GBP_USD,05/01/2012,1.622805,1.623355,1.62474,1.61866,8299
GBP_USD,05/02/2012,1.623315,1.618775,1.62392,1.61608,12175
GBP_USD,05/03/2012,1.618735,1.61876,1.62156,1.61596,10714
GBP_USD,05/04/2012,1.61873,1.61497,1.62032,1.61414,10966
GBP_USD,05/05/2012,1.61497,1.61497,1.61497,1.61497,1
GBP_USD,05/06/2012,1.61165,1.612365,1.61641,1.61148,3945
GBP_USD,05/07/2012,1.612335,1.617185,1.61988,1.61148,9115
GBP_USD,05/08/2012,1.617145,1.613085,1.6183,1.61248,12030
GBP_USD,05/09/2012,1.613125,1.613255,1.61566,1.60674,15888
GBP_USD,05/10/2012,1.613215,1.612515,1.61824,1.60918,14194
GBP_USD,05/11/2012,1.612555,1.60693,1.613,1.60622,9904
GBP_USD,05/12/2012,1.60693,1.60693,1.60693,1.60693,1
GBP_USD,05/13/2012,1.60847,1.606465,1.60847,1.60542,2602
GBP_USD,05/14/2012,1.606515,1.609605,1.61232,1.60516,12166
GBP_USD,05/15/2012,1.609645,1.596765,1.61142,1.59676,12970
GBP_USD,05/16/2012,1.596805,1.592285,1.59874,1.58896,17686
GBP_USD,05/17/2012,1.592245,1.576745,1.59254,1.57544,17650
GBP_USD,05/18/2012,1.576785,1.58224,1.58373,1.57326,13297
GBP_USD,05/20/2012,1.5815,1.583315,1.58384,1.57945,2871
GBP_USD,05/21/2012,1.583275,1.581435,1.5841,1.578,13395
GBP_USD,05/22/2012,1.581395,1.576215,1.58484,1.57416,15246
GBP_USD,05/23/2012,1.576175,1.568905,1.57642,1.56756,18464
GBP_USD,05/24/2012,1.568865,1.565135,1.57266,1.56384,16587
GBP_USD,05/25/2012,1.565175,1.56654,1.56996,1.56302,12788
GBP_USD,05/27/2012,1.56604,1.570695,1.57092,1.5654,2193
GBP_USD,05/28/2012,1.570655,1.567555,1.57172,1.56556,8973
GBP_USD,05/29/2012,1.567515,1.561205,1.57164,1.56082,14240
GBP_USD,05/30/2012,1.561245,1.547145,1.56244,1.5463,16558
GBP_USD,05/31/2012,1.547185,1.537545,1.55264,1.5361,18278
GBP_USD,06/01/2012,1.537505,1.53624,1.54392,1.5269,22495
GBP_USD,06/03/2012,1.53497,1.536695,1.53769,1.53424,2722
GBP_USD,06/04/2012,1.536655,1.539615,1.54154,1.53582,12015
GBP_USD,06/05/2012,1.539575,1.542885,1.543,1.53218,13947
GBP_USD,06/06/2012,1.542925,1.547835,1.55154,1.54134,17817
GBP_USD,06/07/2012,1.547805,1.548575,1.56008,1.54299,20690
GBP_USD,06/08/2012,1.548535,1.54712,1.54914,1.5404,15890
GBP_USD,06/10/2012,1.54712,1.554815,1.55683,1.54662,5319
GBP_USD,06/11/2012,1.554855,1.549255,1.55822,1.54622,16282
GBP_USD,06/12/2012,1.549295,1.555395,1.55906,1.54545,19192
GBP_USD,06/13/2012,1.555425,1.552575,1.55982,1.55048,16736
GBP_USD,06/14/2012,1.552535,1.554245,1.55638,1.54734,18457
GBP_USD,06/15/2012,1.554205,1.57147,1.57282,1.54764,14651
GBP_USD,06/17/2012,1.57147,1.571015,1.57901,1.56924,4374
GBP_USD,06/18/2012,1.571055,1.568545,1.5719,1.5637,17020
GBP_USD,06/19/2012,1.568505,1.572175,1.57568,1.56152,18318
GBP_USD,06/20/2012,1.572215,1.56804,1.57774,1.56516,22580
GBP_USD,06/21/2012,1.56807,1.560965,1.57336,1.55781,22132
GBP_USD,06/22/2012,1.560995,1.55872,1.56344,1.55574,15761
GBP_USD,06/24/2012,1.55702,1.558885,1.55948,1.55511,1055
GBP_USD,06/25/2012,1.558855,1.557975,1.55906,1.55392,12639
GBP_USD,06/26/2012,1.558005,1.563275,1.5651,1.55694,17174
GBP_USD,06/27/2012,1.563315,1.559355,1.56384,1.55458,14060
GBP_USD,06/28/2012,1.559395,1.56161,1.56293,1.54852,22843
GBP_USD,06/29/2012,1.56164,1.5705,1.57152,1.55746,21372
GBP_USD,07/01/2012,1.5705,1.565915,1.57134,1.56498,3017
GBP_USD,07/02/2012,1.565945,1.569775,1.57218,1.56418,18307
GBP_USD,07/03/2012,1.569805,1.567155,1.57136,1.5658,15024
GBP_USD,07/04/2012,1.567125,1.558925,1.56814,1.55747,11798
GBP_USD,07/05/2012,1.558885,1.552685,1.56228,1.55,21658
GBP_USD,07/06/2012,1.552715,1.549,1.5551,1.54612,14861
GBP_USD,07/08/2012,1.54813,1.548965,1.54964,1.54696,2403
GBP_USD,07/09/2012,1.548995,1.55015,1.55346,1.54706,12667
GBP_USD,07/10/2012,1.55011,1.551905,1.5549,1.54791,13354
GBP_USD,07/11/2012,1.551945,1.55121,1.55785,1.54863,14806
GBP_USD,07/12/2012,1.55117,1.543615,1.55144,1.53936,15224
GBP_USD,07/13/2012,1.543575,1.55754,1.55804,1.5414,13088
GBP_USD,07/15/2012,1.55754,1.557195,1.55934,1.55648,1286
GBP_USD,07/16/2012,1.557235,1.56662,1.56786,1.55174,13775
GBP_USD,07/17/2012,1.56658,1.564995,1.56692,1.55538,15305
GBP_USD,07/18/2012,1.564965,1.565735,1.56668,1.55818,14348
GBP_USD,07/19/2012,1.565705,1.570555,1.57376,1.56366,16082
GBP_USD,07/20/2012,1.570595,1.56222,1.57162,1.56121,13787
GBP_USD,07/22/2012,1.56222,1.557325,1.56274,1.55678,3337
GBP_USD,07/23/2012,1.557365,1.552585,1.5582,1.54856,19393
GBP_USD,07/24/2012,1.552555,1.550665,1.5552,1.54868,18705
GBP_USD,07/25/2012,1.550705,1.547435,1.55518,1.54588,22890
GBP_USD,07/26/2012,1.547405,1.568115,1.57238,1.54714,24659
GBP_USD,07/27/2012,1.568155,1.57489,1.57678,1.56716,21017
GBP_USD,07/29/2012,1.57489,1.572355,1.57535,1.5712,2436
GBP_USD,07/30/2012,1.572315,1.572355,1.57306,1.56728,15059
GBP_USD,07/31/2012,1.572315,1.567025,1.57242,1.56254,17841
GBP_USD,08/01/2012,1.566995,1.554255,1.5691,1.5523,17314
GBP_USD,08/02/2012,1.554215,1.551925,1.56797,1.5491,28013
GBP_USD,08/03/2012,1.551885,1.56428,1.5657,1.55094,19379
GBP_USD,08/05/2012,1.56428,1.561645,1.56657,1.5605,3365
GBP_USD,08/06/2012,1.561605,1.558995,1.56442,1.55472,14598
GBP_USD,08/07/2012,1.559025,1.561535,1.56842,1.5564,16439
GBP_USD,08/08/2012,1.561505,1.567805,1.56858,1.55728,15794
GBP_USD,08/09/2012,1.567835,1.562105,1.56812,1.56056,16035
GBP_USD,08/10/2012,1.562135,1.56887,1.57014,1.55776,13377
GBP_USD,08/12/2012,1.56887,1.567285,1.56888,1.56618,1481
GBP_USD,08/13/2012,1.567325,1.568845,1.5717,1.56572,11664
